idx,state,label_idx,sample_idx,neuron_idx,n_labeled,sum_spikes,label_match,label_value,spike_value
18240,3,0,179,60,18,1,0,9,0
18241,3,0,179,61,18,0,0,9,0
18242,3,0,179,62,18,2,0,9,0
18243,3,0,179,63,18,2,0,9,0
18244,3,0,179,64,18,0,0,9,0
18245,3,0,179,65,18,0,0,9,0
18246,3,0,179,66,18,2,0,9,1
18247,3,0,179,67,18,0,0,9,0
18248,3,0,179,68,18,0,0,9,0
18249,3,0,179,69,18,1,0,9,0
18250,3,0,179,70,18,2,0,9,0
18251,3,0,179,71,18,0,0,9,0
18252,3,0,179,72,18,2,0,9,0
18253,3,0,179,73,18,1,0,9,0
18254,3,0,179,74,18,0,0,9,0
18255,3,0,179,75,18,0,0,9,0
18256,3,0,179,76,18,2,0,9,0
18257,3,0,179,77,18,0,0,9,0
18258,3,0,179,78,18,0,0,9,0
18259,3,0,179,79,18,2,0,9,1
18260,3,0,179,80,18,2,0,9,0
18261,3,0,179,81,18,0,0,9,0
18262,3,0,179,82,18,1,0,9,0
18263,3,0,179,83,18,2,0,9,0
18264,3,0,179,84,18,0,0,9,0
18265,3,0,179,85,18,0,0,9,0
18266,3,0,179,86,18,1,0,9,0
18267,3,0,179,87,18,0,0,9,0
18268,3,0,179,88,18,0,0,9,0
18269,3,0,179,89,18,2,0,9,0
18270,3,0,179,90,18,2,0,9,0
18271,3,0,179,91,18,0,0,9,0
18272,3,0,179,92,18,2,0,9,1
18273,3,0,179,93,18,2,0,9,0
18274,3,0,179,94,18,0,0,9,0
18275,3,0,179,95,18,0,0,9,0
18276,3,0,179,96,18,2,0,9,0
18277,3,0,179,97,18,0,0,9,0
18278,3,0,179,98,18,0,0,9,0
18279,3,0,179,99,18,1,0,9,0
18280,2,0,180,99,18,1,0,0,1
18281,3,0,180,0,18,2,1,0,0
18282,3,0,180,1,18,0,1,0,0
18283,3,0,180,2,18,2,1,0,0
18284,3,0,180,3,18,2,1,0,0
18285,3,0,180,4,18,0,1,0,0
18286,3,0,180,5,18,0,1,0,0
18287,3,0,180,6,18,2,1,0,0
18288,3,0,180,7,18,0,1,0,0
18289,3,0,180,8,18,0,1,0,0
18290,3,0,180,9,18,2,1,0,0
18291,3,0,180,10,18,2,1,0,0
18292,3,0,180,11,18,0,1,0,0
18293,3,0,180,12,18,1,1,0,1
18294,3,0,180,13,18,2,1,0,0
18295,3,0,180,14,18,0,1,0,0
18296,3,0,180,15,18,0,1,0,0
18297,3,0,180,16,18,2,1,0,0
18298,3,0,180,17,18,0,1,0,0
18299,3,0,180,18,18,0,1,0,0
18300,3,0,180,19,18,2,1,0,0
18301,3,0,180,20,18,2,1,0,0
18302,3,0,180,21,18,0,1,0,0
18303,3,0,180,22,18,2,1,0,0
18304,3,0,180,23,18,2,1,0,0
18305,3,0,180,24,18,0,1,0,0
18306,3,0,180,25,18,0,1,0,0
18307,3,0,180,26,18,2,1,0,0
18308,3,0,180,27,18,0,1,0,0
18309,3,0,180,28,18,0,1,0,0
18310,3,0,180,29,18,2,1,0,0
18311,3,0,180,30,18,1,1,0,0
18312,3,0,180,31,18,0,1,0,0
18313,3,0,180,32,18,2,1,0,0
18314,3,0,180,33,18,2,1,0,0
18315,3,0,180,34,18,0,1,0,0
18316,3,0,180,35,18,0,1,0,0
18317,3,0,180,36,18,2,1,0,0
18318,3,0,180,37,18,0,1,0,0
18319,3,0,180,38,18,0,1,0,0
18320,3,0,180,39,18,2,1,0,0
18321,3,0,180,40,18,2,1,0,0
18322,3,0,180,41,18,0,1,0,0
18323,3,0,180,42,18,2,1,0,0
18324,3,0,180,43,18,1,1,0,0
18325,3,0,180,44,18,0,1,0,0
18326,3,0,180,45,18,0,1,0,0
18327,3,0,180,46,18,2,1,0,0
18328,3,0,180,47,18,0,1,0,0
18329,3,0,180,48,18,0,1,0,0
18330,3,0,180,49,18,2,1,0,0
18331,3,0,180,50,18,2,1,0,0
18332,3,0,180,51,18,0,1,0,0
18333,3,0,180,52,18,2,1,0,0
18334,3,0,180,53,18,2,1,0,0
18335,3,0,180,54,18,0,1,0,0
18336,3,0,180,55,18,0,1,0,0
18337,3,0,180,56,18,1,1,0,0
18338,3,0,180,57,18,0,1,0,0
18339,3,0,180,58,18,0,1,0,0
18340,3,0,180,59,18,2,1,0,0
18341,3,0,180,60,18,1,1,0,1
18342,3,0,180,61,18,0,1,0,0
18343,3,0,180,62,18,2,1,0,0
18344,3,0,180,63,18,2,1,0,0
18345,3,0,180,64,18,0,1,0,0
18346,3,0,180,65,18,0,1,0,0
18347,3,0,180,66,18,2,1,0,0
18348,3,0,180,67,18,0,1,0,0
18349,3,0,180,68,18,0,1,0,0
18350,3,0,180,69,18,1,1,0,0
18351,3,0,180,70,18,2,1,0,0
18352,3,0,180,71,18,0,1,0,0
18353,3,0,180,72,18,2,1,0,0
18354,3,0,180,73,18,1,1,0,1
18355,3,0,180,74,18,0,1,0,0
18356,3,0,180,75,18,0,1,0,0
18357,3,0,180,76,18,2,1,0,0
18358,3,0,180,77,18,0,1,0,0
18359,3,0,180,78,18,0,1,0,0
18360,3,0,180,79,18,2,1,0,0
18361,3,0,180,80,18,2,1,0,0
18362,3,0,180,81,18,0,1,0,0
18363,3,0,180,82,18,1,1,0,0
18364,3,0,180,83,18,2,1,0,0
18365,3,0,180,84,18,0,1,0,0
18366,3,0,180,85,18,0,1,0,0
18367,3,0,180,86,18,1,1,0,1
18368,3,0,180,87,18,0,1,0,0
18369,3,0,180,88,18,0,1,0,0
18370,3,0,180,89,18,2,1,0,0
18371,3,0,180,90,18,2,1,0,0
18372,3,0,180,91,18,0,1,0,0
18373,3,0,180,92,18,2,1,0,0
18374,3,0,180,93,18,2,1,0,0
18375,3,0,180,94,18,0,1,0,0
18376,3,0,180,95,18,0,1,0,0
18377,3,0,180,96,18,2,1,0,0
18378,3,0,180,97,18,0,1,0,0
18379,3,0,180,98,18,0,1,0,0
18380,3,0,180,99,18,1,1,0,1
18381,2,0,181,99,19,2,1,1,0
18382,3,0,181,0,19,2,0,1,0
18383,3,0,181,1,19,0,0,1,0
18384,3,0,181,2,19,2,0,1,0
18385,3,0,181,3,19,2,0,1,0
18386,3,0,181,4,19,0,0,1,0
18387,3,0,181,5,19,0,0,1,0
18388,3,0,181,6,19,2,0,1,1
18389,3,0,181,7,19,0,0,1,0
18390,3,0,181,8,19,0,0,1,0
18391,3,0,181,9,19,2,0,1,0
18392,3,0,181,10,19,2,0,1,0
18393,3,0,181,11,19,0,0,1,0
18394,3,0,181,12,19,2,0,1,0
18395,3,0,181,13,19,2,0,1,0
18396,3,0,181,14,19,0,0,1,0
18397,3,0,181,15,19,0,0,1,0
18398,3,0,181,16,19,2,0,1,0
18399,3,0,181,17,19,0,0,1,0
18400,3,0,181,18,19,0,0,1,0
18401,3,0,181,19,19,2,0,1,1
18402,3,0,181,20,19,2,0,1,0
18403,3,0,181,21,19,0,0,1,0
18404,3,0,181,22,19,2,0,1,0
18405,3,0,181,23,19,2,0,1,0
18406,3,0,181,24,19,0,0,1,0
18407,3,0,181,25,19,0,0,1,0
18408,3,0,181,26,19,2,0,1,0
18409,3,0,181,27,19,0,0,1,0
18410,3,0,181,28,19,0,0,1,0
18411,3,0,181,29,19,2,0,1,0
18412,3,0,181,30,19,1,0,1,0
18413,3,0,181,31,19,0,0,1,0
18414,3,0,181,32,19,2,0,1,0
18415,3,0,181,33,19,2,0,1,0
18416,3,0,181,34,19,0,0,1,0
18417,3,0,181,35,19,0,0,1,0
18418,3,0,181,36,19,2,0,1,0
18419,3,0,181,37,19,0,0,1,0
18420,3,0,181,38,19,0,0,1,0
18421,3,0,181,39,19,2,0,1,0
18422,3,0,181,40,19,2,0,1,0
18423,3,0,181,41,19,0,0,1,0
18424,3,0,181,42,19,2,0,1,0
18425,3,0,181,43,19,1,0,1,0
18426,3,0,181,44,19,0,0,1,0
18427,3,0,181,45,19,0,0,1,0
18428,3,0,181,46,19,2,0,1,0
18429,3,0,181,47,19,0,0,1,0
18430,3,0,181,48,19,0,0,1,0
18431,3,0,181,49,19,2,0,1,0
18432,3,0,181,50,19,2,0,1,0
18433,3,0,181,51,19,0,0,1,0
18434,3,0,181,52,19,2,0,1,0
18435,3,0,181,53,19,2,0,1,0
18436,3,0,181,54,19,0,0,1,0
18437,3,0,181,55,19,0,0,1,0
18438,3,0,181,56,19,1,0,1,0
18439,3,0,181,57,19,0,0,1,0
18440,3,0,181,58,19,0,0,1,0
18441,3,0,181,59,19,2,0,1,0
18442,3,0,181,60,19,2,0,1,0
18443,3,0,181,61,19,0,0,1,0
18444,3,0,181,62,19,2,0,1,0
18445,3,0,181,63,19,2,0,1,0
18446,3,0,181,64,19,0,0,1,0
18447,3,0,181,65,19,0,0,1,0
18448,3,0,181,66,19,2,0,1,0
18449,3,0,181,67,19,0,0,1,1
18450,3,0,181,68,19,0,0,1,0
18451,3,0,181,69,19,1,0,1,0
18452,3,0,181,70,19,2,0,1,0
18453,3,0,181,71,19,0,0,1,0
18454,3,0,181,72,19,2,0,1,0
18455,3,0,181,73,19,2,0,1,0
18456,3,0,181,74,19,0,0,1,0
18457,3,0,181,75,19,0,0,1,0
18458,3,0,181,76,19,2,0,1,0
18459,3,0,181,77,19,0,0,1,0
18460,3,0,181,78,19,0,0,1,0
18461,3,0,181,79,19,2,0,1,0
18462,3,0,181,80,19,2,0,1,1
18463,3,0,181,81,19,0,0,1,0
18464,3,0,181,82,19,1,0,1,0
18465,3,0,181,83,19,2,0,1,0
18466,3,0,181,84,19,0,0,1,0
18467,3,0,181,85,19,0,0,1,0
18468,3,0,181,86,19,2,0,1,0
18469,3,0,181,87,19,0,0,1,0
18470,3,0,181,88,19,0,0,1,0
18471,3,0,181,89,19,2,0,1,0
18472,3,0,181,90,19,2,0,1,0
18473,3,0,181,91,19,0,0,1,0
18474,3,0,181,92,19,2,0,1,0
18475,3,0,181,93,19,2,0,1,1
18476,3,0,181,94,19,0,0,1,0
18477,3,0,181,95,19,0,0,1,0
18478,3,0,181,96,19,2,0,1,0
18479,3,0,181,97,19,0,0,1,0
18480,3,0,181,98,19,0,0,1,0
18481,3,0,181,99,19,2,0,1,0
18482,2,0,182,99,19,2,0,2,0
18483,3,0,182,0,19,2,0,2,1
18484,3,0,182,1,19,0,0,2,0
18485,3,0,182,2,19,2,0,2,0
18486,3,0,182,3,19,2,0,2,0
18487,3,0,182,4,19,0,0,2,0
18488,3,0,182,5,19,0,0,2,0
18489,3,0,182,6,19,2,0,2,0
18490,3,0,182,7,19,0,0,2,0
18491,3,0,182,8,19,0,0,2,0
18492,3,0,182,9,19,2,0,2,0
18493,3,0,182,10,19,2,0,2,0
18494,3,0,182,11,19,0,0,2,0
18495,3,0,182,12,19,2,0,2,0
18496,3,0,182,13,19,2,0,2,1
18497,3,0,182,14,19,0,0,2,0
18498,3,0,182,15,19,0,0,2,0
18499,3,0,182,16,19,2,0,2,0
18500,3,0,182,17,19,0,0,2,0
18501,3,0,182,18,19,0,0,2,0
18502,3,0,182,19,19,2,0,2,0
18503,3,0,182,20,19,2,0,2,0
18504,3,0,182,21,19,0,0,2,0
18505,3,0,182,22,19,2,0,2,0
18506,3,0,182,23,19,2,0,2,0
18507,3,0,182,24,19,0,0,2,0
18508,3,0,182,25,19,0,0,2,0
18509,3,0,182,26,19,2,0,2,1
18510,3,0,182,27,19,0,0,2,0
18511,3,0,182,28,19,0,0,2,0
18512,3,0,182,29,19,2,0,2,0
18513,3,0,182,30,19,1,0,2,0
18514,3,0,182,31,19,0,0,2,0
18515,3,0,182,32,19,2,0,2,0
18516,3,0,182,33,19,2,0,2,0
18517,3,0,182,34,19,0,0,2,0
18518,3,0,182,35,19,0,0,2,0
18519,3,0,182,36,19,2,0,2,0
18520,3,0,182,37,19,0,0,2,0
18521,3,0,182,38,19,0,0,2,0
18522,3,0,182,39,19,2,0,2,0
18523,3,0,182,40,19,2,0,2,0
18524,3,0,182,41,19,0,0,2,0
18525,3,0,182,42,19,2,0,2,0
18526,3,0,182,43,19,1,0,2,0
18527,3,0,182,44,19,0,0,2,0
18528,3,0,182,45,19,0,0,2,0
18529,3,0,182,46,19,2,0,2,0
18530,3,0,182,47,19,0,0,2,0
18531,3,0,182,48,19,0,0,2,0
18532,3,0,182,49,19,2,0,2,0
18533,3,0,182,50,19,2,0,2,0
18534,3,0,182,51,19,0,0,2,0
18535,3,0,182,52,19,2,0,2,0
18536,3,0,182,53,19,2,0,2,0
18537,3,0,182,54,19,0,0,2,0
18538,3,0,182,55,19,0,0,2,0
18539,3,0,182,56,19,1,0,2,0
18540,3,0,182,57,19,0,0,2,0
18541,3,0,182,58,19,0,0,2,0
18542,3,0,182,59,19,2,0,2,0
18543,3,0,182,60,19,2,0,2,0
18544,3,0,182,61,19,0,0,2,0
18545,3,0,182,62,19,2,0,2,0
18546,3,0,182,63,19,2,0,2,0
18547,3,0,182,64,19,0,0,2,0
18548,3,0,182,65,19,0,0,2,0
18549,3,0,182,66,19,2,0,2,0
18550,3,0,182,67,19,0,0,2,0
18551,3,0,182,68,19,0,0,2,0
18552,3,0,182,69,19,1,0,2,0
18553,3,0,182,70,19,2,0,2,0
18554,3,0,182,71,19,0,0,2,0
18555,3,0,182,72,19,2,0,2,0
18556,3,0,182,73,19,2,0,2,0
18557,3,0,182,74,19,0,0,2,1
18558,3,0,182,75,19,0,0,2,0
18559,3,0,182,76,19,2,0,2,0
18560,3,0,182,77,19,0,0,2,0
18561,3,0,182,78,19,0,0,2,0
18562,3,0,182,79,19,2,0,2,0
18563,3,0,182,80,19,2,0,2,0
18564,3,0,182,81,19,0,0,2,0
18565,3,0,182,82,19,1,0,2,0
18566,3,0,182,83,19,2,0,2,0
18567,3,0,182,84,19,0,0,2,0
18568,3,0,182,85,19,0,0,2,0
18569,3,0,182,86,19,2,0,2,0
18570,3,0,182,87,19,0,0,2,1
18571,3,0,182,88,19,0,0,2,0
18572,3,0,182,89,19,2,0,2,0
18573,3,0,182,90,19,2,0,2,0
18574,3,0,182,91,19,0,0,2,0
18575,3,0,182,92,19,2,0,2,0
18576,3,0,182,93,19,2,0,2,0
18577,3,0,182,94,19,0,0,2,0
18578,3,0,182,95,19,0,0,2,0
18579,3,0,182,96,19,2,0,2,0
18580,3,0,182,97,19,0,0,2,0
18581,3,0,182,98,19,0,0,2,0
18582,3,0,182,99,19,2,0,2,0
18583,2,0,183,99,19,2,0,3,0
18584,3,0,183,0,19,2,0,3,0
18585,3,0,183,1,19,0,0,3,0
18586,3,0,183,2,19,2,0,3,0
18587,3,0,183,3,19,2,0,3,0
18588,3,0,183,4,19,0,0,3,0
18589,3,0,183,5,19,0,0,3,0
18590,3,0,183,6,19,2,0,3,0
18591,3,0,183,7,19,0,0,3,1
18592,3,0,183,8,19,0,0,3,0
18593,3,0,183,9,19,2,0,3,0
18594,3,0,183,10,19,2,0,3,0
18595,3,0,183,11,19,0,0,3,0
18596,3,0,183,12,19,2,0,3,0
18597,3,0,183,13,19,2,0,3,0
18598,3,0,183,14,19,0,0,3,0
18599,3,0,183,15,19,0,0,3,0
18600,3,0,183,16,19,2,0,3,0
18601,3,0,183,17,19,0,0,3,0
18602,3,0,183,18,19,0,0,3,0
18603,3,0,183,19,19,2,0,3,0
18604,3,0,183,20,19,2,0,3,1
18605,3,0,183,21,19,0,0,3,0
18606,3,0,183,22,19,2,0,3,0
18607,3,0,183,23,19,2,0,3,0
18608,3,0,183,24,19,0,0,3,0
18609,3,0,183,25,19,0,0,3,0
18610,3,0,183,26,19,2,0,3,0
18611,3,0,183,27,19,0,0,3,0
18612,3,0,183,28,19,0,0,3,0
18613,3,0,183,29,19,2,0,3,0
18614,3,0,183,30,19,1,0,3,0
18615,3,0,183,31,19,0,0,3,0
18616,3,0,183,32,19,2,0,3,0
18617,3,0,183,33,19,2,0,3,1
18618,3,0,183,34,19,0,0,3,0
18619,3,0,183,35,19,0,0,3,0
18620,3,0,183,36,19,2,0,3,0
18621,3,0,183,37,19,0,0,3,0
18622,3,0,183,38,19,0,0,3,0
18623,3,0,183,39,19,2,0,3,0
18624,3,0,183,40,19,2,0,3,0
18625,3,0,183,41,19,0,0,3,0
18626,3,0,183,42,19,2,0,3,0
18627,3,0,183,43,19,1,0,3,0
18628,3,0,183,44,19,0,0,3,0
18629,3,0,183,45,19,0,0,3,0
18630,3,0,183,46,19,2,0,3,0
18631,3,0,183,47,19,0,0,3,0
18632,3,0,183,48,19,0,0,3,0
18633,3,0,183,49,19,2,0,3,0
18634,3,0,183,50,19,2,0,3,0
18635,3,0,183,51,19,0,0,3,0
18636,3,0,183,52,19,2,0,3,0
18637,3,0,183,53,19,2,0,3,0
18638,3,0,183,54,19,0,0,3,0
18639,3,0,183,55,19,0,0,3,0
18640,3,0,183,56,19,1,0,3,0
18641,3,0,183,57,19,0,0,3,0
18642,3,0,183,58,19,0,0,3,0
18643,3,0,183,59,19,2,0,3,0
18644,3,0,183,60,19,2,0,3,0
18645,3,0,183,61,19,0,0,3,0
18646,3,0,183,62,19,2,0,3,0
18647,3,0,183,63,19,2,0,3,0
18648,3,0,183,64,19,0,0,3,0
18649,3,0,183,65,19,0,0,3,0
18650,3,0,183,66,19,2,0,3,0
18651,3,0,183,67,19,0,0,3,0
18652,3,0,183,68,19,0,0,3,0
18653,3,0,183,69,19,1,0,3,0
18654,3,0,183,70,19,2,0,3,0
18655,3,0,183,71,19,0,0,3,0
18656,3,0,183,72,19,2,0,3,0
18657,3,0,183,73,19,2,0,3,0
18658,3,0,183,74,19,0,0,3,0
18659,3,0,183,75,19,0,0,3,0
18660,3,0,183,76,19,2,0,3,0
18661,3,0,183,77,19,0,0,3,0
18662,3,0,183,78,19,0,0,3,0
18663,3,0,183,79,19,2,0,3,0
18664,3,0,183,80,19,2,0,3,0
18665,3,0,183,81,19,0,0,3,1
18666,3,0,183,82,19,1,0,3,0
18667,3,0,183,83,19,2,0,3,0
18668,3,0,183,84,19,0,0,3,0
18669,3,0,183,85,19,0,0,3,0
18670,3,0,183,86,19,2,0,3,0
18671,3,0,183,87,19,0,0,3,0
18672,3,0,183,88,19,0,0,3,0
18673,3,0,183,89,19,2,0,3,0
18674,3,0,183,90,19,2,0,3,0
18675,3,0,183,91,19,0,0,3,0
18676,3,0,183,92,19,2,0,3,0
18677,3,0,183,93,19,2,0,3,0
18678,3,0,183,94,19,0,0,3,1
18679,3,0,183,95,19,0,0,3,0
18680,3,0,183,96,19,2,0,3,0
18681,3,0,183,97,19,0,0,3,0
18682,3,0,183,98,19,0,0,3,0
18683,3,0,183,99,19,2,0,3,0
18684,2,0,184,99,19,2,0,4,0
18685,3,0,184,0,19,2,0,4,0
18686,3,0,184,1,19,0,0,4,1
18687,3,0,184,2,19,2,0,4,0
18688,3,0,184,3,19,2,0,4,0
18689,3,0,184,4,19,0,0,4,0
18690,3,0,184,5,19,0,0,4,0
18691,3,0,184,6,19,2,0,4,0
18692,3,0,184,7,19,0,0,4,0
18693,3,0,184,8,19,0,0,4,0
18694,3,0,184,9,19,2,0,4,0
18695,3,0,184,10,19,2,0,4,0
18696,3,0,184,11,19,0,0,4,0
18697,3,0,184,12,19,2,0,4,0
18698,3,0,184,13,19,2,0,4,0
18699,3,0,184,14,19,0,0,4,1
18700,3,0,184,15,19,0,0,4,0
18701,3,0,184,16,19,2,0,4,0
18702,3,0,184,17,19,0,0,4,0
18703,3,0,184,18,19,0,0,4,0
18704,3,0,184,19,19,2,0,4,0
18705,3,0,184,20,19,2,0,4,0
18706,3,0,184,21,19,0,0,4,0
18707,3,0,184,22,19,2,0,4,0
18708,3,0,184,23,19,2,0,4,0
18709,3,0,184,24,19,0,0,4,0
18710,3,0,184,25,19,0,0,4,0
18711,3,0,184,26,19,2,0,4,0
18712,3,0,184,27,19,0,0,4,1
18713,3,0,184,28,19,0,0,4,0
18714,3,0,184,29,19,2,0,4,0
18715,3,0,184,30,19,1,0,4,0
18716,3,0,184,31,19,0,0,4,0
18717,3,0,184,32,19,2,0,4,0
18718,3,0,184,33,19,2,0,4,0
18719,3,0,184,34,19,0,0,4,0
18720,3,0,184,35,19,0,0,4,0
18721,3,0,184,36,19,2,0,4,0
18722,3,0,184,37,19,0,0,4,0
18723,3,0,184,38,19,0,0,4,0
18724,3,0,184,39,19,2,0,4,0
18725,3,0,184,40,19,2,0,4,1
18726,3,0,184,41,19,0,0,4,0
18727,3,0,184,42,19,2,0,4,0
18728,3,0,184,43,19,1,0,4,0
18729,3,0,184,44,19,0,0,4,0
18730,3,0,184,45,19,0,0,4,0
18731,3,0,184,46,19,2,0,4,0
18732,3,0,184,47,19,0,0,4,0
18733,3,0,184,48,19,0,0,4,0
18734,3,0,184,49,19,2,0,4,0
18735,3,0,184,50,19,2,0,4,0
18736,3,0,184,51,19,0,0,4,0
18737,3,0,184,52,19,2,0,4,0
18738,3,0,184,53,19,2,0,4,0
18739,3,0,184,54,19,0,0,4,0
18740,3,0,184,55,19,0,0,4,0
18741,3,0,184,56,19,1,0,4,0
18742,3,0,184,57,19,0,0,4,0
18743,3,0,184,58,19,0,0,4,0
18744,3,0,184,59,19,2,0,4,0
18745,3,0,184,60,19,2,0,4,0
18746,3,0,184,61,19,0,0,4,0
18747,3,0,184,62,19,2,0,4,0
18748,3,0,184,63,19,2,0,4,0
18749,3,0,184,64,19,0,0,4,0
18750,3,0,184,65,19,0,0,4,0
18751,3,0,184,66,19,2,0,4,0
18752,3,0,184,67,19,0,0,4,0
18753,3,0,184,68,19,0,0,4,0
18754,3,0,184,69,19,1,0,4,0
18755,3,0,184,70,19,2,0,4,0
18756,3,0,184,71,19,0,0,4,0
18757,3,0,184,72,19,2,0,4,0
18758,3,0,184,73,19,2,0,4,0
18759,3,0,184,74,19,0,0,4,0
18760,3,0,184,75,19,0,0,4,0
18761,3,0,184,76,19,2,0,4,0
18762,3,0,184,77,19,0,0,4,0
18763,3,0,184,78,19,0,0,4,0
18764,3,0,184,79,19,2,0,4,0
18765,3,0,184,80,19,2,0,4,0
18766,3,0,184,81,19,0,0,4,0
18767,3,0,184,82,19,1,0,4,0
18768,3,0,184,83,19,2,0,4,0
18769,3,0,184,84,19,0,0,4,0
18770,3,0,184,85,19,0,0,4,0
18771,3,0,184,86,19,2,0,4,0
18772,3,0,184,87,19,0,0,4,0
18773,3,0,184,88,19,0,0,4,1
18774,3,0,184,89,19,2,0,4,0
18775,3,0,184,90,19,2,0,4,0
18776,3,0,184,91,19,0,0,4,0
18777,3,0,184,92,19,2,0,4,0
18778,3,0,184,93,19,2,0,4,0
18779,3,0,184,94,19,0,0,4,0
18780,3,0,184,95,19,0,0,4,0
18781,3,0,184,96,19,2,0,4,0
18782,3,0,184,97,19,0,0,4,0
18783,3,0,184,98,19,0,0,4,0
18784,3,0,184,99,19,2,0,4,0
18785,2,0,185,99,19,2,0,5,0
18786,3,0,185,0,19,2,0,5,0
18787,3,0,185,1,19,0,0,5,0
18788,3,0,185,2,19,2,0,5,0
18789,3,0,185,3,19,2,0,5,0
18790,3,0,185,4,19,0,0,5,0
18791,3,0,185,5,19,0,0,5,0
18792,3,0,185,6,19,2,0,5,0
18793,3,0,185,7,19,0,0,5,0
18794,3,0,185,8,19,0,0,5,1
18795,3,0,185,9,19,2,0,5,0
18796,3,0,185,10,19,2,0,5,0
18797,3,0,185,11,19,0,0,5,0
18798,3,0,185,12,19,2,0,5,0
18799,3,0,185,13,19,2,0,5,0
18800,3,0,185,14,19,0,0,5,0
18801,3,0,185,15,19,0,0,5,0
18802,3,0,185,16,19,2,0,5,0
18803,3,0,185,17,19,0,0,5,0
18804,3,0,185,18,19,0,0,5,0
18805,3,0,185,19,19,2,0,5,0
18806,3,0,185,20,19,2,0,5,0
18807,3,0,185,21,19,0,0,5,1
18808,3,0,185,22,19,2,0,5,0
18809,3,0,185,23,19,2,0,5,0
18810,3,0,185,24,19,0,0,5,0
18811,3,0,185,25,19,0,0,5,0
18812,3,0,185,26,19,2,0,5,0
18813,3,0,185,27,19,0,0,5,0
18814,3,0,185,28,19,0,0,5,0
18815,3,0,185,29,19,2,0,5,0
18816,3,0,185,30,19,1,0,5,0
18817,3,0,185,31,19,0,0,5,0
18818,3,0,185,32,19,2,0,5,0
18819,3,0,185,33,19,2,0,5,0
18820,3,0,185,34,19,0,0,5,1
18821,3,0,185,35,19,0,0,5,0
18822,3,0,185,36,19,2,0,5,0
18823,3,0,185,37,19,0,0,5,0
18824,3,0,185,38,19,0,0,5,0
18825,3,0,185,39,19,2,0,5,0
18826,3,0,185,40,19,2,0,5,0
18827,3,0,185,41,19,0,0,5,0
18828,3,0,185,42,19,2,0,5,0
18829,3,0,185,43,19,1,0,5,0
18830,3,0,185,44,19,0,0,5,0
18831,3,0,185,45,19,0,0,5,0
18832,3,0,185,46,19,2,0,5,0
18833,3,0,185,47,19,0,0,5,1
18834,3,0,185,48,19,0,0,5,0
18835,3,0,185,49,19,2,0,5,0
18836,3,0,185,50,19,2,0,5,0
18837,3,0,185,51,19,0,0,5,0
18838,3,0,185,52,19,2,0,5,0
18839,3,0,185,53,19,2,0,5,0
18840,3,0,185,54,19,0,0,5,0
18841,3,0,185,55,19,0,0,5,0
18842,3,0,185,56,19,1,0,5,0
18843,3,0,185,57,19,0,0,5,0
18844,3,0,185,58,19,0,0,5,0
18845,3,0,185,59,19,2,0,5,0
18846,3,0,185,60,19,2,0,5,0
18847,3,0,185,61,19,0,0,5,0
18848,3,0,185,62,19,2,0,5,0
18849,3,0,185,63,19,2,0,5,0
18850,3,0,185,64,19,0,0,5,0
18851,3,0,185,65,19,0,0,5,0
18852,3,0,185,66,19,2,0,5,0
18853,3,0,185,67,19,0,0,5,0
18854,3,0,185,68,19,0,0,5,0
18855,3,0,185,69,19,1,0,5,0
18856,3,0,185,70,19,2,0,5,0
18857,3,0,185,71,19,0,0,5,0
18858,3,0,185,72,19,2,0,5,0
18859,3,0,185,73,19,2,0,5,0
18860,3,0,185,74,19,0,0,5,0
18861,3,0,185,75,19,0,0,5,0
18862,3,0,185,76,19,2,0,5,0
18863,3,0,185,77,19,0,0,5,0
18864,3,0,185,78,19,0,0,5,0
18865,3,0,185,79,19,2,0,5,0
18866,3,0,185,80,19,2,0,5,0
18867,3,0,185,81,19,0,0,5,0
18868,3,0,185,82,19,1,0,5,0
18869,3,0,185,83,19,2,0,5,0
18870,3,0,185,84,19,0,0,5,0
18871,3,0,185,85,19,0,0,5,0
18872,3,0,185,86,19,2,0,5,0
18873,3,0,185,87,19,0,0,5,0
18874,3,0,185,88,19,0,0,5,0
18875,3,0,185,89,19,2,0,5,0
18876,3,0,185,90,19,2,0,5,0
18877,3,0,185,91,19,0,0,5,0
18878,3,0,185,92,19,2,0,5,0
18879,3,0,185,93,19,2,0,5,0
18880,3,0,185,94,19,0,0,5,0
18881,3,0,185,95,19,0,0,5,1
18882,3,0,185,96,19,2,0,5,0
18883,3,0,185,97,19,0,0,5,0
18884,3,0,185,98,19,0,0,5,0
18885,3,0,185,99,19,2,0,5,0
18886,2,0,186,99,19,2,0,6,0
18887,3,0,186,0,19,2,0,6,0
18888,3,0,186,1,19,0,0,6,0
18889,3,0,186,2,19,2,0,6,1
18890,3,0,186,3,19,2,0,6,0
18891,3,0,186,4,19,0,0,6,0
18892,3,0,186,5,19,0,0,6,0
18893,3,0,186,6,19,2,0,6,0
18894,3,0,186,7,19,0,0,6,0
18895,3,0,186,8,19,0,0,6,0
18896,3,0,186,9,19,2,0,6,0
18897,3,0,186,10,19,2,0,6,0
18898,3,0,186,11,19,0,0,6,0
18899,3,0,186,12,19,2,0,6,0
18900,3,0,186,13,19,2,0,6,0
18901,3,0,186,14,19,0,0,6,0
18902,3,0,186,15,19,0,0,6,1
18903,3,0,186,16,19,2,0,6,0
